# Wavelength (m) ,Observation: 19909,Observation: 27028,Observation: 16652,Observation: 31458,Observation: 47548,Observation: 21100,Observation: 11768,Observation: 36969,Observation: 36656,Observation: 14915,Observation: 16766,Observation: 18197,Observation: 30915,Observation: 41090,Observation: 48054,Observation: 39451,Observation: 36999,Observation: 23674,Observation: 23095,Observation: 30768,Observation: 31991,Observation: 31544,Observation: 38008,Observation: 16076,Observation: 43937,Observation: 42251,Observation: 36537,Observation: 15338,Observation: 23522,Observation: 47565
7.507E-07,142.0303224145,198.12296785,65.4687070956,157.5210551079,200.0970441436,128.8831306877,162.9333952196,85.4225650267,132.9183061955,49.5427860105,81.5875494657,78.0144617142,149.2002927952,163.9633746482,22.3180116999,83.8603488506,41.117774823,243.5694622799,94.3835602408,104.6848623528,190.4862523288,106.6924592445,4.0131098624,192.8927974566,112.1566162127,146.0098311156,161.3458908177,110.9135793992,251.352550964,177.3527918378
7.508E-07,138.4251910977,206.0139486002,57.553891927,157.338660721,212.2172529287,137.1061373697,157.851075565,92.7040607413,135.1004936826,58.4469256806,80.3731332926,82.4460027689,155.8637459834,171.9260187412,26.6496432433,76.0913878069,31.7133530769,247.9445395623,99.2991412566,93.4215504009,195.2328080709,110.0017828514,6.023257895,192.1264316468,114.7942578252,152.8531034027,167.5881293161,108.1512079891,232.8731078058,178.4903367093
7.509E-07,133.0370565667,202.7629311829,57.5446288798,160.864735873,201.9175131811,136.033042652,172.3674680339,93.4000704772,136.5607292607,63.3903589527,89.4236851038,80.7093976654,151.9934642676,175.4626781072,35.518458524,77.3171787232,48.4971778999,242.3292223555,105.194035965,88.1028664095,191.2134252228,118.8890669144,10.760264765,195.6851701746,114.4730644129,148.7077654886,150.9062587905,110.0000072415,245.7595717547,184.5392126086
0.000000751,137.2969387541,200.4814052703,64.9988502278,156.2430649119,207.9775903874,132.3636902544,152.5797625863,87.125515585,133.7347197174,64.9025460482,99.4311643182,82.1985466284,145.6970291757,180.5161653855,26.4769277788,76.8536019422,49.3118822261,240.7711017036,100.1831279911,106.6640541935,194.6508137982,104.0039380797,-5.9639183359,193.4853992911,114.8884394174,153.6211457803,156.6263305509,114.0940638126,235.6041853976,179.7447888275
7.511E-07,140.5769349734,196.6893296443,57.9949744764,156.2983576872,206.7027696522,118.7314037683,163.4211674052,83.8133981894,120.8314327213,58.9468110992,76.8873012216,74.0432800192,160.0527882892,173.514392156,15.255404571,70.5962583307,41.033150598,242.4876366992,97.0876676919,91.2012946743,189.0089025657,120.0893846845,3.0681483618,189.4229212781,107.8103410003,146.0036716257,166.1827398202,121.1299730426,254.4134114586,173.2184358364
7.512E-07,137.2869942777,202.0950413275,53.7182932645,152.5975307137,201.7476830137,146.0464090574,159.9594214523,88.3077080207,123.0844576326,57.1364000639,87.0414552686,80.2945471416,146.6438059591,167.6036139024,32.7257762592,75.2551696428,40.6918546739,248.8389352253,99.6149033704,98.6470792387,194.5070978583,125.4009556918,2.5011862953,187.6423086552,112.089130697,147.5726481021,160.001381143,118.6132278258,232.5834448762,181.0966227174
7.513E-07,130.4351713789,198.2589189379,55.8571716278,156.9353685419,203.3262304791,127.3199440511,165.3246728212,83.5090743941,137.6936762882,65.1889266831,90.8372488143,82.4944640476,156.3170648431,171.1843356458,36.8559938839,71.1474021609,40.3695915841,245.4127872349,98.5431476739,86.8780092939,198.181809307,115.8163643476,-0.7509099483,188.6530478384,110.3928465213,147.6703318683,151.0516356855,113.920362243,249.5707564692,183.1444286037
7.514E-07,131.5108590765,214.8426453086,71.4166661752,150.9723168875,211.0793980481,137.8409840713,167.4926704804,98.4182575287,132.7944227831,57.8299440446,92.8033075288,77.3160306423,160.7155899131,184.0766994778,23.0387488867,79.1805468534,41.2150457949,243.7323234871,89.7780410881,84.9031170036,183.1586006538,116.4569654273,8.3406868968,196.0380652764,113.074967287,142.5430471054,148.0267846776,113.1817406558,227.8999358185,186.6148466645
7.515E-07,137.3524626286,208.2705194066,65.0963759253,149.0733046427,211.289505627,148.8636067689,164.1287401609,86.7215722933,138.8380129001,55.4923850135,93.4344038751,78.4830709953,156.6477912093,181.5260858443,27.672453164,79.3885054343,39.8299073873,244.9168569439,107.8471891026,92.1090838583,190.301407813,112.5027595445,-1.8024097663,196.499016002,106.6237792225,149.5601242874,160.5857602407,114.5259008086,233.2694347915,175.8632297794
7.516E-07,135.7760088616,200.5552262235,51.3260519593,149.3591448506,197.5474196083,137.9957663399,162.3543676223,78.0836766446,122.3254544997,64.3513232803,86.864602443,81.8441368812,160.0865578873,161.1654693672,26.1153705132,76.0115657266,44.1570326126,227.9326315982,94.6886653379,90.6159915996,198.9377701369,109.4565698255,-3.7697971685,186.7500427111,115.7729416096,150.5439794526,153.0290252092,102.4856675998,240.3898285334,183.8685801134
7.517E-07,140.647775084,195.6418801926,62.9263611353,152.309325576,202.2048710666,136.7216453158,149.605356161,81.2284359703,135.2508492224,63.2699984071,92.3501711151,77.7852002705,154.2305717382,176.070352129,17.5632705877,73.5037411532,51.3882531155,244.8753470941,100.3065901489,89.8483877891,194.1079758372,108.1112758579,-4.5034725543,194.698756977,121.5410344395,146.3549785738,162.9481917256,108.1319376484,244.5089525746,176.5064764239
7.518E-07,139.3603223968,197.2742605632,52.787387021,156.3684803625,200.6112152712,126.1027848062,160.3893317946,80.9813474565,138.1077877181,51.1007458314,80.5743498081,72.6202380193,163.3770255179,175.9781602506,28.9127168,73.2268298272,38.8233047397,237.4285843178,99.6094741072,93.1068677807,182.1423038678,114.3467460461,0.8794877139,194.5507754908,104.8279891545,137.6735325763,153.6893390823,110.2241347192,237.1152362955,170.7718657983
7.519E-07,143.3542526215,207.3414789849,56.4963942017,157.8992429236,211.6410973979,143.4254957553,160.9856465012,86.176364837,120.6056858671,58.5818690052,84.573913715,73.0131072218,143.6198539685,171.2084663956,27.1504932317,90.0298091849,40.0326048396,235.3453662583,102.1774989477,96.0187065112,194.4157764126,112.4616432363,3.555721676,194.5806100514,109.5370509297,138.7298390373,158.7268646339,111.9636198736,244.7216852586,162.5081535651
0.000000752,143.2332114511,198.2428913408,47.4103546795,155.0493911131,203.659055885,137.6559563876,167.0082584867,89.1436385432,144.8645244668,56.6149612905,85.0360854193,86.9111050375,157.8426276802,180.1197659087,27.4598101086,68.1014197113,41.6239089831,250.3226751846,93.2326783943,96.502234013,188.2331399481,115.7507492643,16.3494484532,201.5040195146,123.9718346688,136.348845832,151.2012601001,120.5225709397,239.5440844437,176.920004899
7.521E-07,129.6146645187,201.290711726,51.3553654928,153.8485243868,194.7727784069,131.5280283925,160.4781571751,92.9847093243,124.238389306,60.5299691626,88.4025420954,68.4555017954,160.8390771659,164.0987150888,29.1826080491,75.0148661404,41.4265594693,243.187338119,95.1238853225,86.9371307343,184.612106137,115.3011887869,4.6841623508,194.9383733142,109.247970661,130.6086124295,162.7672677192,107.3174333831,245.9986173177,190.6720943516
7.522E-07,140.8771764548,213.4991433749,44.4649422142,160.9181782466,211.8925626863,137.3432196568,158.5088930507,89.8998353946,137.4699022241,61.7841294704,96.9448790068,80.5088727046,155.6702190024,167.8066191187,31.2632586842,85.7012010603,47.4098106364,234.1571909413,97.1230460371,90.2302317011,194.793967028,104.5284599498,-5.4651008042,191.9147345223,125.2474275268,155.7475668407,152.025008557,117.9337026049,243.5368367323,174.1186198571
7.523E-07,142.9600902215,200.6576044519,45.1226329629,152.8819174834,205.7080861382,136.9619092649,159.6282745832,80.5945015932,125.2989962871,60.3325325437,86.3750744207,79.1126186401,148.5018311876,175.7112231808,35.2845509868,88.6742769717,53.4562782522,249.2663459522,98.2066522538,87.7383679845,196.6696342647,117.3289038269,-2.3140253989,183.6879793219,109.2547772569,137.8186139368,160.9858565805,121.4868175725,247.2332177775,185.0015935196
7.524E-07,137.0875594042,199.8628669183,57.3695165153,151.0233042524,203.640261549,135.5734345885,149.0926704595,90.8620224019,138.5019989534,59.0878493464,91.8487414056,79.8428117153,150.9283291242,173.3324208263,25.5301910201,76.0446305706,37.6995089029,244.1834383172,101.4841398042,100.4528740959,187.5243757028,101.9582734141,4.5688990507,205.3044810809,114.8403582308,144.0418276723,153.4118388541,128.0203025581,236.6305729693,182.1674149987
7.525E-07,144.4711790169,197.3715307471,51.1680845059,165.3152861897,218.1715048821,130.8840537209,151.445324961,97.8105207691,131.3716072913,49.6712372026,84.1018877307,76.7245048781,159.4628294137,173.4386527048,28.4413371888,82.3386651356,50.3682659989,238.911269347,101.6589942889,105.434221391,200.0954921179,110.5103807493,-8.921896169,192.4572435578,107.5689873834,140.7070475977,167.8449310373,112.8886747179,243.4846896029,178.031938678
7.526E-07,138.2042201578,195.0428818007,59.7400590795,156.8348727969,210.4418771807,144.6572758383,167.8894569184,87.791294712,144.9911417743,69.3911821456,82.4750232268,70.8217521126,157.7418383663,167.4580772714,22.4272908237,76.0600410653,47.8735746369,244.3890217463,95.2055471655,99.4024614065,191.3317302333,111.1074248039,-8.9900919513,194.7435091252,110.0884401172,150.5133602935,157.3764314143,114.3500883047,241.4986488931,175.123024371
7.527E-07,144.2976537697,196.8799364428,59.5892160361,161.8255397574,207.8922720634,118.9932223173,167.6048688745,91.8647907298,121.7656031658,64.8750466282,91.8376269152,60.073030373,152.7203423419,186.6858890773,26.9378278645,61.2614606602,34.0452113285,244.8385698028,103.262056907,89.743343649,201.7297843419,105.02173952,-1.7956040742,204.3215357591,126.0009091599,146.0154146043,155.7145773492,106.1767355966,242.5885056686,176.131028025
7.528E-07,124.6697773713,202.8357630287,58.4404311741,150.2617164599,215.8976862153,140.8912612898,156.6815805919,83.661936443,121.3918874912,57.9834741782,90.8215335758,71.2343995755,164.6670026637,171.077494315,36.2944563847,77.786042448,46.1628626055,241.1734691685,103.9332580125,97.450804234,183.4824996413,113.1326479721,7.0917513135,190.9945329092,107.4908510152,156.5456484729,149.1662917115,105.7051208653,241.5428734556,175.6683106819
7.529E-07,137.1535249873,205.134387035,56.9585259011,144.1711254158,216.5764985361,143.8007897773,158.0127808443,75.3072781569,125.8603107543,59.9267048424,87.7270764195,78.2796956761,156.2803906734,176.6212596882,33.4047608477,75.8506005193,44.6938809514,235.72339639,103.3087059231,94.5455735964,204.7631355042,114.8539567419,-12.751100368,198.9682912016,114.5445898344,149.6471074455,163.8029254331,101.4241635522,251.9408108359,189.5271838491
0.000000753,143.9958368801,198.8651810508,55.9964066447,163.554289595,209.7155765918,130.5966621276,157.2006920067,83.9944660978,131.1078093934,53.5177744737,86.4108656977,78.3912879947,157.5813551616,179.1943537716,25.0180514509,70.8455797246,34.9657552837,250.7791985223,101.3240876225,87.8365060086,192.3845173783,115.0829843241,5.1501671931,188.2410105646,104.0045507129,147.0882812861,145.9986508739,112.6301264133,240.1304443116,183.3577008354
7.531E-07,139.7358169677,200.4263173538,44.2783541935,156.7886627078,202.9908893326,137.2188071957,164.7857298096,85.7543795663,127.033711119,64.6130853401,80.3124789406,75.3199503911,157.6137550198,170.5464573194,42.9408218074,65.3089134212,46.3851183635,242.7251243564,104.428680255,99.0269140962,191.6958887181,114.3325759714,-0.5673004744,195.4932888378,107.6661352975,143.4587951643,160.8375958706,108.3838773571,242.7743544633,173.5499831207
7.532E-07,140.0514646492,216.9595509568,50.3576106893,157.8320891516,211.7250484209,132.031504293,166.2736411979,88.555033136,125.4988711398,61.6122533266,85.295423301,88.4530550974,155.955370549,180.0473390785,14.1214245078,69.3486113576,47.9736271661,242.61042195,104.3983997937,90.214187972,188.6975782722,106.74698947,4.0877167014,190.0445006721,121.0039324994,150.1669238432,154.1853371411,113.6331796216,243.7065595755,177.5607486431
7.533E-07,131.7187026685,201.9162484411,53.7313022717,147.2368479612,218.9420149158,136.8532585935,159.5634796445,89.7968732607,127.2711592469,53.2525599428,77.847720822,64.3342934877,151.5433715608,183.9369661528,34.2058937711,69.249164926,38.7266860219,237.4215570367,95.099336629,84.0977856067,191.7652061214,112.3307390575,-1.7686414601,179.0666631831,118.0945355069,148.3650517602,156.0825187836,114.5115057869,245.1744296316,185.7172881948
7.534E-07,141.6614059908,197.1430997669,58.080576766,163.8178146184,217.143825598,144.0733724709,166.7549758722,88.0203169893,135.7554727107,48.4058094853,90.670578536,68.3000742408,155.4113684425,185.6790144797,19.9036723684,71.6235018471,49.3802206313,245.1616905535,102.8166434743,95.613334527,204.893209708,119.4010846235,-3.4699048981,199.379145398,111.3838114665,147.6313780617,156.5731151052,114.137113851,237.984635053,173.3983602835
7.535E-07,137.8645458789,197.0667007128,60.9143309787,153.7564018433,208.9799727686,138.9565872951,156.4258948102,80.0655752599,129.2947805726,59.4761090089,87.8141326951,78.3014714175,146.4326645978,178.1813205442,23.6214875573,76.6797507983,44.1589727728,252.8043086415,92.5747522279,98.6195889297,185.0627754793,110.1877435525,-4.8877587961,200.8232750657,117.3166413656,134.8347766097,165.377695994,108.5014667308,234.6498321041,172.8518666965
7.536E-07,136.3219306732,194.0810035068,61.1416511685,145.4007178566,209.1641628181,132.276651024,175.8380959235,83.1730845337,134.1784646273,60.5428828628,89.2505656203,64.3359621891,167.1593663858,183.6674057519,25.3872217915,68.5804439242,38.0571183732,236.7844022878,95.6198027198,96.8459242876,185.3170769805,118.6665421077,-7.5843048541,200.6055890363,106.5048769321,143.3136959168,161.4424802281,105.6715851426,258.0853802475,183.8115877157
7.537E-07,138.2364422801,196.9794239772,62.4192831754,152.7452527107,210.6802409675,136.2989726576,161.6336704619,88.8249204524,122.6580540978,55.6264398969,84.0397597058,83.273703673,165.7715197706,172.3746742425,24.621230721,75.1796386689,29.988626437,247.1253562024,98.6701235817,93.2222536181,193.9377195001,114.565240587,-3.4143219725,189.4019270155,122.4784717794,134.1645716248,157.4630910788,112.6973825296,249.267118469,171.7660541649
7.538E-07,142.7974469274,209.9601837965,63.3366534952,152.1930552654,207.2928331491,125.7514023862,163.4264080743,87.7712953383,134.5144705074,57.4578548577,91.2704338302,77.6161361748,154.8169537142,169.2621541177,28.1877349501,74.3348965597,37.3662746744,243.8935969817,95.818014796,104.250225599,192.8307088647,110.5037147587,-4.7606796899,199.7602009021,116.6983884267,148.1545797949,164.081609628,113.0349022651,252.4077227838,180.2342491764
7.539E-07,134.2741760491,211.7955848769,58.3320307066,163.7339574813,210.2293389788,139.3056451976,161.6372792758,84.2979539526,127.7386462853,57.1239560301,81.9543068597,74.8120059228,149.4041110875,172.5930354095,19.9301538577,74.0545272527,34.230500279,249.4063983842,97.5033640276,99.923505094,205.8461557739,107.3095450827,0.0850975152,179.8948496923,112.0015718656,143.6365151847,157.2245089341,117.4224165086,246.0737783164,181.3132696155
0.000000754,137.6737269405,186.3267508884,69.377104759,156.4563417285,208.5015518947,141.467435668,161.4864295762,91.7170599542,123.146843645,55.6737479629,91.0803422393,68.4812088511,145.1945283356,175.9544783802,38.2381168372,69.4721843342,35.7509326357,242.5361438311,92.3602980758,98.6271637473,192.2391980071,106.1112172395,-3.0281512255,201.5044446919,109.3986064048,143.4656774807,152.4792647338,110.3557883037,244.8161459563,185.4927803288
7.541E-07,148.2755296832,207.2155496544,59.0994496562,150.5025346066,206.6841207008,143.5925439938,147.9223978741,101.152013066,140.37204738,62.0412153118,89.1599794878,79.3965382157,159.1439171717,182.7333476512,26.0678671462,61.0489932813,51.1074373678,251.7282809873,102.0984301944,87.1803619315,195.1653901482,117.9132396803,1.0326711977,195.3550196956,102.5894197001,140.3389120797,152.1318483387,115.7336222127,242.7358444407,168.4818280321
7.542E-07,135.9630881404,197.7540034401,54.8316435125,151.8017044104,213.3483435965,142.9287996086,166.4817961172,92.9304753504,123.3245750403,61.7006074928,80.3588200953,67.6160629005,162.8398032638,173.4386516124,24.1979432257,76.5506741808,34.8983084697,242.916299706,104.0897759143,98.5565303704,184.203302025,100.7015686238,-3.5818114398,200.6939534203,109.8392841547,139.414950205,160.2711476373,118.5549443626,231.1788334255,185.1720671363
7.543E-07,145.1271126312,198.7692224337,57.2691364561,144.9039610192,207.601282023,137.2936612034,160.0490312413,85.0105540117,129.9316988292,50.3500532286,85.7247492687,73.9638179672,149.8953183637,173.5886095143,34.8420623968,79.9504116468,45.2290070451,237.9342814683,110.4964936643,101.9459178587,192.0067234731,109.6092514158,1.7575391498,191.1543376662,103.7038403022,135.1851073015,155.9074757584,111.9056658101,240.5850499866,178.2059349146
